,movie_title,imdb_score_scaled,budget_scaled,num_voted_users_scaled,movie_facebook_likes_scaled,cast_total_facebook_likes_scaled,num_critic_for_reviews_scaled,gross_scaled,content_rating
36,Transformers: Revenge of the Fallen ,-0.21998486448192525,3.3837478860627805,1.678888869797317,-0.4341618456391817,-0.38841156853862085,1.4939914249696709,4.673311197488144,PG-13
37,Transformers: Age of Extinction ,-0.4865406125216296,3.5962307147018984,1.0954424193530687,2.008960031416091,-0.35400055035297734,1.5838918148610497,2.5582524403664615,PG-13
38,Oz the Great and Powerful ,0.1354227995710144,3.7024721290214577,0.611486707534094,2.183468736920039,2.749828600358059,2.6851715910304392,2.4161437380958533,PG
39,The Amazing Spider-Man 2 ,0.4019785476107188,3.3837478860627805,1.6645892427300957,1.354552385776286,0.7472861004896367,2.460420616301992,1.9834182535960347,PG-13
40,TRON: Legacy ,0.4908304636239533,2.746299400145427,1.252615542516674,0.8746534456404288,0.6095973381130554,2.265636438204005,1.5675296430492829,PG
41,Cars 2 ,0.046570883557779094,3.3837478860627805,0.07538791115686763,0.002109918120688454,-0.3319238711533567,1.0295060771975473,1.8294548918353306,G
42,Green Lantern ,-0.5753925285348649,3.3837478860627805,0.9580287808641695,0.6128903873845066,0.2568620568932058,2.0184103660027133,0.8187312173385017,PG-13
43,Toy Story 3 ,1.8236092038224767,3.3837478860627805,3.2798476725147045,0.8746534456404288,0.32067885425567194,2.1457692516821667,4.847591597766885,G
44,Terminator Salvation ,0.31312663159748344,3.3837478860627805,1.410864748727257,-0.4341618456391817,0.6953120561391128,1.913526577796105,0.936560076314195,PG-13
45,Furious 7 ,0.846238127676893,3.1712650574236627,1.3540778963890947,3.6667927337035975,3.004961720905902,1.9285099761113347,3.9706356154173506,PG-13
46,World War Z ,0.6685342956504231,3.1712650574236627,2.7030599373007487,5.193743906863143,0.9153638139912019,3.6516007823627605,1.9766359339931385,PG-13
47,X-Men: Days of Future Past ,1.5570534557827715,3.3837478860627805,3.057705132635583,3.1432666171917534,3.553929185051934,2.7900553792370477,2.4028026099421482,PG-13
48,Star Trek Into Darkness ,1.3793496237563017,3.1712650574236627,2.2015185730026405,3.5795383809516235,0.4246269429567197,3.172132036275407,2.333149442490358,PG-13
49,Jack the Giant Slayer ,0.046570883557779094,3.2775064717432216,0.1132169245801532,0.5256360346325326,-0.4533009171172629,1.2842238485564539,0.12444368613679231,PG-13
51,Prince of Persia: The Sands of Time ,0.31312663159748344,3.3837478860627805,0.9508789673305589,0.5692632110085196,0.18947008881015331,1.0444894755127772,0.4698742923159724,PG-13
52,Pacific Rim ,0.6685342956504231,3.1712650574236627,2.0973407343942223,3.1868937935677404,0.3242987146102656,3.0597565489111838,0.6187984749448182,PG-13
53,Transformers: Dark of the Moon ,0.046570883557779094,3.2775064717432216,1.7003599764997661,1.5726882676562208,-0.4163425897932016,1.9584767727417942,4.002023147974047,PG-13
54,Indiana Jones and the Kingdom of the Crystal Skull ,-0.04228103245545543,3.065023643104104,1.755731310198951,-0.21602596375924663,0.13628942434143154,2.2731281373616197,3.524761229829705,PG-13
55,The Good Dinosaur ,0.4908304636239533,,-0.20151931157616323,0.4383816818805586,-0.5011188255051051,0.984555882251858,0.9061852429812949,PG
56,Brave ,0.846238127676893,3.065023643104104,1.3203076660020607,1.267298033024312,-0.30855119256752356,2.407978722198688,2.4482662755542317,PG
57,Star Trek Beyond ,1.1127938757165974,3.065023643104104,-0.26817146218393384,0.8746534456404288,-0.4729196664464804,1.1643566620346155,1.0060764556502013,PG-13
58,WALL·E ,1.912461119835711,2.958782228784545,4.536142130708823,0.26387297637661056,-0.39927114960240184,1.90603487863849,2.26632372900308,G
59,Rush Hour 3 ,-0.04228103245545543,2.108850914228073,0.21914971741954856,-0.4341618456391817,-0.4819469725159609,-0.034315203183767656,1.1358600909730174,PG-13
60,2012 ,-0.3976886965083951,3.3837478860627805,1.3915313640510187,0.1329914472486495,-0.43640823546249247,1.5014831241272857,1.4873332726738002,PG-13
61,A Christmas Carol ,0.4908304636239533,3.3837478860627805,-0.12949396776737607,-0.4341618456391817,1.6521171202360314,0.5500373311101941,1.1057405927558606,PG
62,Jupiter Ascending ,-0.753096360561334,2.8737890973288978,0.35282234236257887,1.4854339149042468,1.583116325328715,1.6288420098067389,-0.1158439672598059,PG-13
63,The Legend of Tarzan ,0.31312663159748344,2.958782228784545,-0.3493110127396065,0.8310262692644418,0.41408018933099,0.6099709243711133,0.9194363267223888,PG-13
64,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",0.5796823796371886,2.958782228784545,1.4138330046487864,-0.4341618456391817,-0.4733665627865537,0.8796720940452495,3.1831451096580907,PG
65,X-Men: Apocalypse ,0.9350900436901275,2.9162856630567213,0.4162751319649055,1.921705678664117,1.6881369652459388,1.7187423996981177,1.3370961482655674,PG-13
66,The Dark Knight ,2.4455726159151197,3.065023643104104,11.450026261778092,1.180043680272338,2.0509274141174374,3.5841754899442266,6.445296826999421,PG-13
67,Up ,1.8236092038224767,2.852540814464986,4.151482162600569,0.7437719165124678,-0.41446562516489377,1.8086427895894963,3.200288666590323,PG
68,Monsters vs. Aliens ,0.2242747155842489,2.852540814464986,0.17198261419933508,-0.4341618456391817,-0.4169682446693042,0.3927116488002813,1.9223651309138243,PG
69,Iron Man ,1.468201539769537,2.108850914228073,4.373653590615181,0.002109918120688454,1.2219347032814805,2.3929953238834583,3.5421391128649313,PG-13
70,Hugo ,1.1127938757165974,2.746299400145427,1.1164802040231778,1.398179562152273,1.0773637372677702,3.861368358775978,0.24121158996866093,PG
72,The Mummy: Tomb of the Dragon Emperor ,-0.9308001925878038,2.215092328547632,0.19634975648459005,-0.4341618456391817,-0.12416176265328316,0.7298381108929516,0.624073451890718,PG-13
73,Suicide Squad ,0.5796823796371886,2.852540814464986,0.20404122255862578,3.0560122644397794,-0.02781091173348136,1.8835597811656453,1.4194862592293584,PG-13
74,Evan Almighty ,-0.753096360561334,2.852540814464986,0.17592584469362946,-0.3469074928872077,4.294972696161467,0.1454855765989898,0.5986023867713856,PG
75,Edge of Tomorrow ,1.468201539769537,2.9162856630567213,2.4618512279986646,2.9251307353118183,0.03319043868652303,3.134673540487333,0.5972496412840397,PG-13
77,G.I. Joe: The Rise of Cobra ,-0.3976886965083951,2.852540814464986,0.6054851973861844,-0.4341618456391817,0.6602306934433594,0.6249543226863431,1.2720511511378112,PG-13
78,Inside Out ,1.8236092038224767,2.852540814464986,1.8377086166838144,4.713844966727286,-0.40065652825662906,2.767580281764203,4.057321515908928,PG
80,Iron Man 2 ,0.6685342956504231,3.3837478860627805,3.117258023946849,0.3511273291285846,1.6413916080742725,2.1457692516821667,3.457876944943131,PG-13
81,Snow White and the Huntsman ,-0.13113294846869075,2.746299400145427,0.9953016976792853,1.87807850228813,2.724802405313955,1.8685763828504156,1.3388072216380968,PG-13
82,Maleficent ,0.6685342956504231,2.958782228784545,1.1664855665552185,3.4486568518236624,0.16118155048351393,1.756200895486192,2.5039637337197274,PG
83,Dawn of the Planet of the Apes ,1.2016457917298318,2.746299400145427,1.6379760479105447,1.5290610912802338,0.10965440247306334,2.6552047943999795,2.060242407386578,PG-13
85,47 Ronin ,0.046570883557779094,2.852540814464986,0.18961159888170243,1.0927893275203637,0.40469536618945084,0.3852199496426664,-0.23841484125322324,PG-13
86,Captain America: The Winter Soldier ,1.3793496237563017,2.746299400145427,2.9322150720699067,1.965332855040104,1.0850056646830235,3.0672482480687986,2.7515842481683483,PG-13
87,Shrek Forever After ,0.1354227995710144,2.640057985825868,0.34609140679356354,-0.4341618456391817,-0.32539918458828665,0.4451535429035856,2.4629807531499455,PG
88,Tomorrowland ,0.2242747155842489,3.1712650574236627,0.2713072460455448,1.180043680272338,-0.30671891757322306,2.0708522601060175,0.5058194439475177,PG
89,Big Hero 6 ,1.468201539769537,2.640057985825868,1.3602960675531741,1.354552385776286,-0.3998074252104898,1.6288420098067389,2.2485122717921495,PG
90,Wreck-It Ralph ,1.3793496237563017,2.640057985825868,1.3129267473845354,1.310925209400299,-0.3333092498075839,1.5764001157034346,1.8019352724477995,PG
91,The Polar Express ,0.31312663159748344,2.640057985825868,0.21708421573206102,0.002109918120688454,0.19460939672099617,0.1604689749142196,-0.7465180711247226,G
92,Independence Day: Resurgence ,-0.6642444445480995,2.640057985825868,-0.23545564874226077,2.4888589715519482,-0.3877412240285109,0.8946554923604793,0.6259553517602272,PG-13
93,How to Train Your Dragon ,1.7347572878092405,2.640057985825868,2.850468870668958,1.0055349747683897,0.3818142735776983,0.909638890675709,2.1796562586544344,PG
94,Terminator 3: Rise of the Machines ,0.1354227995710144,3.3837478860627805,1.5498527906003252,-0.4341618456391817,-0.4531668482152409,0.84970529741479,1.2745160916169143,R
95,Guardians of the Galaxy ,1.645905371796006,2.746299400145427,4.271223484203867,3.7540470864555715,0.917419537155539,3.6441090832051457,3.7424067977902764,PG-13
96,Interstellar ,2.0901649518621803,2.640057985825868,6.048363803236843,14.791722709580286,0.8749643848485763,4.086119333504425,1.7827458076268663,PG-13
97,Inception ,2.267868783888651,2.533816571506309,9.94806709938266,7.2005940201585465,3.092776851730304,3.5617003924713817,3.1947433538775463,PG-13
99,The Hobbit: An Unexpected Journey ,1.468201539769537,2.958782228784545,3.9468891650312186,6.807949432774663,-0.12322328033912924,3.5841754899442266,3.335600656194031,PG-13
100,The Fast and the Furious ,0.4019785476107188,-0.05847393789092956,1.3106806948502394,0.1766186236246365,1.4934242298760054,0.15297727575660472,1.1956933812279726,PG-13
101,The Curious Case of Benjamin Button ,1.3793496237563017,2.321333742867191,2.6620893391429976,0.5692632110085196,0.06362407944551424,1.4640246283392113,0.9658700659456408,PG-13
102,X-Men: First Class ,1.3793496237563017,2.533816571506309,3.0895687460803205,1.921705678664117,1.7461887998214596,2.4978791120900667,1.2212533700992105,PG-13
103,The Hunger Games: Mockingjay - Part 2 ,0.31312663159748344,2.533816571506309,0.5445240094698129,1.223670856648325,3.1048430529122824,1.6663005055948135,3.0475345382369463,PG-13
104,The Sorcerer's Apprentice ,-0.13113294846869075,2.321333742867191,0.24154524445765632,0.04573709449667547,0.06608200931591734,0.5125788353221197,0.09706111140183331,PG
105,Poseidon ,-0.5753925285348649,2.533816571506309,-0.06037188157526721,-0.4341618456391817,3.5996019910074244,0.4826120386916601,0.06346412200307593,PG-13
106,Alice Through the Looking Glass ,0.1354227995710144,2.746299400145427,-0.5011181647360675,0.8746534456404288,3.0789677548220387,0.3852199496426664,0.28207560497846124,PG
107,Shrek the Third ,-0.13113294846869075,2.533816571506309,0.8755387099743703,-0.4341618456391817,-0.3219580827697223,0.4526452420612005,3.5746583237073413,PG
108,Warcraft ,0.9350900436901275,2.533816571506309,0.15072094647918374,3.4486568518236624,-0.2862063755638589,0.8122468016267155,-0.12119521664337857,PG-13
109,Terminator Genisys ,0.31312663159748344,2.42757515718675,0.7057198055003082,3.1432666171917534,1.2049973319927025,2.3030949339920794,0.45605360239181775,PG-13
110,The Chronicles of Narnia: The Voyage of the Dawn Treader ,0.046570883557779094,2.42757515718675,0.11343358559632322,0.04573709449667547,-0.4980799303926068,0.4601369412188154,0.6538784225037694,PG
111,Pearl Harbor ,-0.13113294846869075,2.108850914228073,1.1798752173545257,-0.4341618456391817,-0.2908540975006212,0.18294407238706428,1.9251698476177528,PG-13
112,Transformers ,0.7573862116636576,2.321333742867191,3.0507214258810356,-0.08514443463128557,-0.4279618946351072,1.7187423996981177,3.5483734158807727,PG-13
116,Hancock ,0.1354227995710144,2.321333742867191,1.8265144641816966,-0.4341618456391817,0.43235824963998765,1.134389865404156,2.3222134412383273,PG-13
117,I Am Legend ,0.846238127676893,2.321333742867191,3.1786380898278157,0.04573709449667547,0.05213884350563062,1.1718483611922303,2.70620772405259,PG-13
118,Charlie and the Chocolate Factory ,0.4019785476107188,2.321333742867191,1.6577788647884846,-0.4341618456391817,2.052804378745745,0.8197385007843303,2.0320589518031484,PG
119,Ratatouille ,1.5570534557827715,2.321333742867191,2.7671049336806064,0.002109918120688454,-0.3193213943632899,1.134389865404156,2.031776248262699,G
120,Batman Begins ,1.8236092038224767,2.321333742867191,6.42910220695242,0.22024580000062352,2.1294024114343078,2.333061730622539,2.017035927961072,PG-13
121,Madagascar: Escape 2 Africa ,0.4019785476107188,2.321333742867191,0.39923113202619726,-0.4341618456391817,-0.3854173630601298,0.003143292604306814,1.674615943013084,PG
122,Night at the Museum: Battle of the Smithsonian ,-0.3088367804951598,2.321333742867191,0.2855057646385535,-0.3469074928872077,1.8827603213478576,0.13799387744137492,1.6376308047446544,PG
123,X-Men Origins: Wolverine ,0.4019785476107188,2.321333742867191,1.958504355232473,-0.4341618456391817,1.2577757897553583,1.3741242384478325,1.673266397484621,PG-13
125,Frozen ,1.2016457917298318,2.321333742867191,2.3899053265624732,2.096214384168065,-0.41683417576728227,1.7936593912742667,4.6552174012890415,PG
126,The Matrix Reloaded ,0.846238127676893,2.321333742867191,2.3910608519820467,-0.4341618456391817,-0.5083585462142924,0.8122468016267155,3.045190885650854,R
127,Thor: The Dark World ,0.7573862116636576,2.746299400145427,2.335104533539203,2.314350266048,2.140351371766103,2.3929953238834583,2.0307571896269465,PG-13
129,Angels & Demons ,0.4019785476107188,2.321333742867191,0.8456972660138862,-0.4341618456391817,0.22517710638200938,0.984555882251858,1.0453295546503076,PG-13
130,Thor ,0.6685342956504231,2.321333742867191,3.217954842228802,2.314350266048,2.1517919180719796,2.617746298611905,1.6885522770209118,PG-13
131,Bolt ,0.5796823796371886,2.321333742867191,0.40462599132883076,-0.4341618456391817,0.36188269681042945,0.4376618437459707,0.7844415381061568,PG
132,G-Force ,-1.019652108601039,2.321333742867191,-0.4166925887684829,-0.4341618456391817,-0.4331458921799574,-0.16167408886322088,0.8569020146336288,PG
133,Wrath of the Titans ,-0.3976886965083951,2.321333742867191,0.4483915165951749,0.3947545055045716,0.19103422600040984,1.0744562721432367,0.3738050862331031,PG-13
134,Dark Shadows ,-0.04228103245545543,1.2589195996716016,0.7821433679373467,3.1432666171917534,3.080889409084354,2.692663290188054,0.3207593813361674,PG-13
136,The Wolfman ,-0.3976886965083951,2.321333742867191,-0.009369878368844389,-0.4341618456391817,0.05191539533559397,1.4265661325511367,0.08077349621395237,R
137,The Legend of Tarzan ,0.31312663159748344,2.958782228784545,-0.3493110127396065,0.8310262692644418,0.41408018933099,0.6099709243711133,0.9194363267223888,PG-13
138,Bee Movie ,-0.04228103245545543,2.321333742867191,0.10950479916977351,-0.4341618456391817,-0.23834377754200933,0.20541916985990896,0.9538036420879644,PG
139,Kung Fu Panda 2 ,0.9350900436901275,2.321333742867191,0.6642725531069833,0.4383816818805586,0.40692984788981734,0.8796720940452495,1.4754258341150437,PG
140,The Last Airbender ,-1.819319352720152,2.321333742867191,0.2037451191698601,0.3511273291285846,-0.4045445264152667,0.84970529741479,1.0208759954440634,PG
141,Mission: Impossible III ,0.5796823796371886,2.321333742867191,1.1985369528806369,-0.4341618456391817,1.0237361764589752,1.0744562721432367,1.0454168176640588,PG-13
142,White House Down ,0.1354227995710144,2.321333742867191,0.5308093671462507,1.0055349747683897,0.2813072866952149,1.2917155477140687,0.23154001803920043,PG-13
143,Mars Needs Moms ,-0.753096360561334,2.321333742867191,-0.5282874561637881,-0.4341618456391817,-0.4137059013867692,-0.2590661779122145,-0.46684046310255284,PG
145,Pan ,-0.3976886965083951,2.321333742867191,-0.3667594465751655,0.6128903873845066,0.42382252954458777,0.6699045176320324,-0.2834098681612547,PG
146,Mr. Peabody & Sherman ,0.5796823796371886,2.215092328547632,-0.3093876094933441,0.04573709449667547,-0.2725760371916235,0.22040256817513876,0.7500394552548302,PG
147,Troy ,0.846238127676893,2.852540814464986,2.1011250801433254,-0.4341618456391817,0.2696879818533093,0.40020334795789625,1.043338046062613,R
148,Madagascar 3: Europe's Most Wanted ,0.5796823796371886,2.215092328547632,0.2056372920444116,0.30750015275259757,-0.42300134526029365,0.3327780555393622,2.165867217268765,PG
150,Ghostbusters ,-0.6642444445480995,2.1938440456837203,-0.1515356151457395,2.270723089672013,-0.4385086482608369,2.2281779424159307,0.8390714521829552,PG-13
152,Men in Black II ,-0.13113294846869075,2.108850914228073,1.2961210745636143,-0.3469074928872077,0.13021163411643477,0.3103029580665175,1.8155199215230606,PG-13
153,Beowulf ,0.046570883557779094,2.321333742867191,0.3733834727971138,-0.30328031651122067,0.8765285220388328,0.9021471915180942,0.35384305412394035,PG-13
154,Kung Fu Panda 3 ,0.846238127676893,2.215092328547632,-0.19078736924187487,0.6128903873845066,1.080849528720342,0.3252863563817473,1.1823420321085534,PG
155,Mission: Impossible - Ghost Protocol ,1.0239419597033628,2.215092328547632,1.9814704229464952,1.0927893275203637,0.44058114229733625,1.988443569372254,2.071329198262246,PG-13
156,Rise of the Guardians ,0.9350900436901275,2.215092328547632,0.23698091905034124,0.6565175637604936,0.39039468330710553,0.6699045176320324,0.640606937337056,PG
157,Fun with Dick and Jane ,-0.13113294846869075,1.2589195996716016,0.14479165666999752,-0.3469074928872077,-0.44297761166156985,-0.23659108043936983,0.7342029667597318,PG-13
158,The Last Samurai ,1.290497707743067,2.108850914228073,1.6352605631745472,-0.4341618456391817,0.0015948674433412698,0.1754523732294494,0.7447052858205683,R
160,Star Trek ,1.5570534557827715,2.321333742867191,2.9876080718707088,0.3947545055045716,1.223364771569715,2.632729696927135,2.7240016962561233,PG-13
161,Spider-Man ,0.9350900436901275,2.0876026313641614,3.2782660470966634,-0.21602596375924663,1.27699233237851,0.9321139881485537,4.6953151139090155,PG-13
162,How to Train Your Dragon 2 ,1.468201539769537,2.215092328547632,0.9416708741433328,1.5726882676562208,0.5125314530491363,0.9396056873061687,1.6343010382471714,PG
163,Gods of Egypt ,-0.6642444445480995,2.108850914228073,-0.2805572502749867,0.6128903873845066,0.35124656391668513,0.13050217828376,-0.3350378157479741,PG-13
164,Stealth ,-1.1085040246142737,2.0026094999085142,-0.32704548231120073,-0.4341618456391817,-0.4113373507843808,-0.16167408886322088,-0.3274316079972989,PG-13
165,Watchmen ,1.290497707743067,1.8963680855889553,2.1791374900322773,0.3511273291285846,-0.4191580367356634,2.130785853366937,0.6960003048951396,R
167,Hulk ,-0.4865406125216296,2.045106065636338,0.8765136845471354,-0.4341618456391817,-0.45115581468491106,0.7523132083657963,1.0284136403626438,PG-13
168,G.I. Joe: Retaliation ,-0.3976886965083951,1.8963680855889553,0.40163606930568446,1.398179562152273,0.8959685128320211,1.3816159376054473,0.8986473010201178,PG-13
170,Final Fantasy: The Spirits Within ,0.1354227995710144,2.045106065636338,-0.1334660863971598,-0.4341618456391817,0.13879204384584198,-0.004348406553308081,-0.32166069143232223,PG-13
171,Captain America: The First Avenger ,0.5796823796371886,2.108850914228073,3.019377798875106,1.5726882676562208,0.35088904684462646,2.5727961036662155,1.6294364121466882,PG-13
173,Master and Commander: The Far Side of the World ,1.0239419597033628,2.321333742867191,0.5594736195855444,-0.4341618456391817,-0.4783718017953746,0.5800041277406537,0.5126854620530042,PG-13
174,The Twilight Saga: Breaking Dawn - Part 2 ,-0.6642444445480995,1.6838852569498373,0.6835987157493492,2.4016046187999742,2.112375660877515,1.1643566620346155,3.19109880323917,PG-13
176,The Incredible Hulk ,0.4908304636239533,2.321333742867191,1.7011255120902335,-0.4341618456391817,-0.2725313475576162,1.404091035078292,1.0607561108600123,PG-13
177,Miami Vice             ,1.1127938757165974,-0.83403626242371,-0.5342167459729743,-0.4341618456391817,-0.4568313982038419,-1.0906447844074678,,TV-14
179,The Revenant ,1.645905371796006,2.0026094999085142,2.276967160866914,7.855001665798351,2.019912808116351,2.9174142649165007,1.723937894913812,R
180,Turbo ,0.2242747155842489,2.0026094999085142,-0.20449478953156483,0.1329914472486495,0.24609185509743944,-0.004348406553308081,0.36549429344303586,PG
181,Rango ,0.846238127676893,2.0026094999085142,0.667811349704427,0.7001447401364806,1.402436135037083,1.4640246283392113,0.9080330639638,PG
182,Penguins of Madagascar ,0.4019785476107188,1.9388646513167789,-0.22033993184746567,0.04573709449667547,0.35991635291410695,-0.10174049560230171,0.3698691908151007,PG
183,The Bourne Ultimatum ,1.645905371796006,1.4714024283107194,2.8912516959460284,-0.4341618456391817,0.24399144229909497,1.2167985561379198,2.3112878904849263,PG-13
184,Kung Fu Panda ,1.2016457917298318,1.8963680855889553,1.5620508058106972,-0.17239878738325962,0.037748781355270614,0.7448215092081814,2.152747223826373,PG
185,Ant-Man ,1.0239419597033628,1.8963680855889553,1.6114278513958449,2.227095913296026,-0.2761512079122099,2.62523799776952,1.6774333380351176,PG-13
186,The Hunger Games: Catching Fire ,1.2016457917298318,1.8963680855889553,2.9441169838915133,3.1432666171917534,1.6734340756575274,2.5128625104052964,4.978034883685374,PG-13
187,The Twilight Saga: Breaking Dawn - Part 2 ,-0.6642444445480995,1.6838852569498373,0.6835987157493492,2.4016046187999742,2.112375660877515,1.1643566620346155,3.19109880323917,PG-13
188,Home ,0.4019785476107188,2.0026094999085142,-0.14890679481620991,0.7001447401364806,0.26696191417886217,-0.011840105710922975,1.63898037727699,PG
189,War of the Worlds ,0.2242747155842489,1.9388646513167789,1.7593278830673733,-0.4341618456391817,0.037927539891299926,1.756200895486192,2.407691255987156,PG-13
190,Bad Boys II ,0.31312663159748344,1.8963680855889553,0.6311089735652256,-0.4341618456391817,0.04668670815673646,-0.5437507459015805,1.1131197789510332,R
191,Puss in Boots ,0.4019785476107188,1.8963680855889553,0.17006155318929425,0.26387297637661056,-0.30671891757322306,0.5949875260558835,1.2594554243766731,PG
192,Salt ,0.1354227995710144,1.4714024283107194,1.1185601497784101,0.5692632110085196,0.02219678872072004,1.2242902552955346,0.841929933596888,PG-13
193,Noah ,-0.3976886965083951,1.7901266712693964,0.7892426272338511,2.6633676770558963,0.9137102975329308,2.0034269676874836,0.6103603994020614,PG-13
194,The Adventures of Tintin ,1.0239419597033628,2.0026094999085142,0.6257430023980813,1.4854339149042468,-0.32526511568626465,2.048377162633173,0.29176206954356576,PG
197,After Earth ,-1.197355940627508,1.8963680855889553,0.49095818423871157,1.180043680272338,0.10093992384163414,1.3666325392902177,0.061662882700509146,PG-13
198,Dinosaur ,0.2242747155842489,1.8432473784291759,-0.37772249399336855,-0.4341618456391817,-0.40061183862262173,-0.16167408886322088,1.104362949698136,PG
200,Night at the Museum: Secret of the Tomb ,-0.04228103245545543,1.83262323699722,-0.1698362489782339,0.04573709449667547,1.8625606067765448,-0.09424879644468681,0.7801229033022957,PG
201,Megamind ,0.9350900436901275,1.8963680855889553,0.5923122076030471,0.1329914472486495,1.5288631096438174,0.49759543700688985,1.2473413521860974,PG
203,R.I.P.D. ,-0.5753925285348649,1.8963680855889553,0.006504152082545779,0.4383816818805586,0.8776904525230234,0.3103029580665175,-0.30193996592717637,PG-13
205,Pirates of the Caribbean: The Curse of the Black Pearl ,1.645905371796006,2.108850914228073,5.190725614795562,0.002109918120688454,1.621102514234945,0.7822800049962558,3.3678359348197966,PG-13
207,The Hunger Games: Mockingjay - Part 1 ,0.4019785476107188,1.7901266712693964,1.5474550753547103,1.8344513259121429,3.1048430529122824,1.771184293801422,3.7960523802112642,PG-13
208,The Da Vinci Code ,0.31312663159748344,1.7901266712693964,1.6142227785044383,-0.4341618456391817,0.1831688504151199,0.9545890856213984,2.1816564489871144,PG-13
